Filename,Split
train17908,pseudo
train14887,pseudo
train8746,pseudo
train15818,pseudo
train18050,pseudo
train411,pseudo
train9682,pseudo
train9176,pseudo
train5484,pseudo
train10633,pseudo
train2058,pseudo
train463,pseudo
train7609,pseudo
train15288,pseudo
train7644,pseudo
train8391,pseudo
train10094,pseudo
train18570,pseudo
train16979,pseudo
train13641,pseudo
train211,pseudo
train2732,pseudo
train4276,pseudo
train13462,pseudo
train13291,pseudo
train1456,pseudo
train190,pseudo
train7181,pseudo
train15607,pseudo
train1930,pseudo
train5513,pseudo
train10960,pseudo
train3608,pseudo
train12136,pseudo
train14454,pseudo
train2051,pseudo
train4203,pseudo
train7281,pseudo
train3649,pseudo
train15695,pseudo
train162,pseudo
train8472,pseudo
train12637,pseudo
train16927,pseudo
train1724,pseudo
train2538,pseudo
train4260,pseudo
train16070,pseudo
train13353,pseudo
train12899,pseudo
train17737,pseudo
train17544,pseudo
train14270,pseudo
train17890,pseudo
train17938,pseudo
train14372,pseudo
train18227,pseudo
train12344,pseudo
train12427,pseudo
train6951,pseudo
train8687,pseudo
train2487,pseudo
train18072,pseudo
train4810,pseudo
train14181,pseudo
train4449,pseudo
train3051,pseudo
train12669,pseudo
train4274,pseudo
train10707,pseudo
train9444,pseudo
train13911,pseudo
train17870,pseudo
train3851,pseudo
train14705,pseudo
train11094,pseudo
train1362,pseudo
train11373,pseudo
train15913,pseudo
train12354,pseudo
train12087,pseudo
train15748,pseudo
train3942,pseudo
train11629,pseudo
train13782,pseudo
train1536,pseudo
train16791,pseudo
train12122,pseudo
train10630,pseudo
train5671,pseudo
train5879,pseudo
train16518,pseudo
train18627,pseudo
train5499,pseudo
train16084,pseudo
train4472,pseudo
train16909,pseudo
train11913,pseudo
train2952,pseudo
train5240,pseudo
train7566,pseudo
train8184,pseudo
train2959,pseudo
train15358,pseudo
train7851,pseudo
train2112,pseudo
train7313,pseudo
train17624,pseudo
train16439,pseudo
train5565,pseudo
train6441,pseudo
train704,pseudo
train11205,pseudo
train903,pseudo
train11678,pseudo
train6838,pseudo
train13588,pseudo
train8802,pseudo
train14166,pseudo
train1124,pseudo
train12004,pseudo
train16350,pseudo
train10567,pseudo
train12672,pseudo
train9184,pseudo
train15477,pseudo
train5229,pseudo
train3840,pseudo
train17062,pseudo
train6247,pseudo
train1321,pseudo
train17232,pseudo
train2731,pseudo
train11163,pseudo
train8839,pseudo
train7923,pseudo
train3043,pseudo
train14525,pseudo
train1863,pseudo
train17899,pseudo
train18265,pseudo
train16269,pseudo
train16466,pseudo
train10391,pseudo
train3765,pseudo
train7641,pseudo
train8173,pseudo
train8599,pseudo
train13188,pseudo
train8758,pseudo
train6610,pseudo
train3724,pseudo
train3040,pseudo
train14087,pseudo
train13951,pseudo
train17377,pseudo
train3909,pseudo
train5585,pseudo
train11494,pseudo
train833,pseudo
train485,pseudo
train9153,pseudo
train14365,pseudo
train5023,pseudo
train13726,pseudo
train641,pseudo
train7773,pseudo
train2738,pseudo
train402,pseudo
train8525,pseudo
train8450,pseudo
train13134,pseudo
train1484,pseudo
train9631,pseudo
train18725,pseudo
train9660,pseudo
train692,pseudo
train13100,pseudo
train12862,pseudo
train18442,pseudo
train2580,pseudo
train5759,pseudo
train14037,pseudo
train18443,pseudo
train8625,pseudo
train18662,pseudo
train10698,pseudo
train13936,pseudo
train7418,pseudo
train10466,pseudo
train7090,pseudo
train2916,pseudo
train9719,pseudo
train12898,pseudo
train11789,pseudo
train16331,pseudo
train6115,pseudo
train7150,pseudo
train16960,pseudo
train18710,pseudo
train9069,pseudo
train4500,pseudo
train12379,pseudo
train9208,pseudo
train7909,pseudo
train1812,pseudo
train10487,pseudo
train3032,pseudo
train17363,pseudo
train320,pseudo
train9987,pseudo
train18176,pseudo
train10949,pseudo
train3603,pseudo
train7757,pseudo
train6458,pseudo
train13280,pseudo
train12628,pseudo
train8504,pseudo
train1193,pseudo
train6842,pseudo
train11760,pseudo
train10643,pseudo
train15785,pseudo
train1746,pseudo
train6496,pseudo
train7858,pseudo
train6813,pseudo
train10278,pseudo
train6917,pseudo
train5858,pseudo
train9367,pseudo
train7596,pseudo
train4555,pseudo
train3251,pseudo
train2862,pseudo
train9203,pseudo
train11559,pseudo
train15073,pseudo
train14295,pseudo
train11899,pseudo
train18087,pseudo
train11136,pseudo
train10404,pseudo
train8512,pseudo
train17276,pseudo
train8690,pseudo
train18412,pseudo
train3644,pseudo
train18223,pseudo
train9286,pseudo
train8461,pseudo
train3733,pseudo
train15950,pseudo
train6870,pseudo
train15066,pseudo
train10228,pseudo
train9013,pseudo
train17871,pseudo
train1764,pseudo
train17112,pseudo
train8055,pseudo
train13136,pseudo
train131,pseudo
train4213,pseudo
train7338,pseudo
train17347,pseudo
train4480,pseudo
train14011,pseudo
train7310,pseudo
train12048,pseudo
train6492,pseudo
train15260,pseudo
train16309,pseudo
train8729,pseudo
train3430,pseudo
train10216,pseudo
train5935,pseudo
train18592,pseudo
train15421,pseudo
train17348,pseudo
train10962,pseudo
train4650,pseudo
train9664,pseudo
train369,pseudo
train8123,pseudo
train6534,pseudo
train3545,pseudo
train1933,pseudo
train12437,pseudo
train5966,pseudo
train13321,pseudo
train10907,pseudo
train10662,pseudo
train13375,pseudo
train14479,pseudo
train249,pseudo
train1988,pseudo
train18331,pseudo
train16087,pseudo
train1599,pseudo
train13142,pseudo
train6475,pseudo
train5755,pseudo
train12665,pseudo
train9955,pseudo
train14781,pseudo
train9786,pseudo
train5323,pseudo
train18533,pseudo
train17689,pseudo
train18268,pseudo
train5912,pseudo
train4267,pseudo
train4407,pseudo
train6738,pseudo
train7817,pseudo
train16618,pseudo
train2588,pseudo
train16043,pseudo
train15434,pseudo
train9976,pseudo
train449,pseudo
train14543,pseudo
train15825,pseudo
train8308,pseudo
train8438,pseudo
train14588,pseudo
train278,pseudo
train10362,pseudo
train13469,pseudo
train16557,pseudo
train8649,pseudo
train3552,pseudo
train280,pseudo
train5640,pseudo
train9356,pseudo
train3774,pseudo
train12957,pseudo
train16295,pseudo
train6285,pseudo
train12661,pseudo
train7630,pseudo
train7118,pseudo
train4170,pseudo
train18488,pseudo
train6984,pseudo
train13153,pseudo
train11833,pseudo
train11498,pseudo
train3654,pseudo
train8083,pseudo
train16431,pseudo
train16183,pseudo
train9948,pseudo
train2679,pseudo
train2505,pseudo
train6063,pseudo
train18177,pseudo
train6706,pseudo
train2047,pseudo
train11750,pseudo
train5971,pseudo
train7959,pseudo
train4159,pseudo
train778,pseudo
train3767,pseudo
train12408,pseudo
train7814,pseudo
train10799,pseudo
train15253,pseudo
train13417,pseudo
train1399,pseudo
train9482,pseudo
train16581,pseudo
train15908,pseudo
train2914,pseudo
train2034,pseudo
train6627,pseudo
train1330,pseudo
train15982,pseudo
train12811,pseudo
train9829,pseudo
train18276,pseudo
train9002,pseudo
train1609,pseudo
train1711,pseudo
train8141,pseudo
train5438,pseudo
train2142,pseudo
train7588,pseudo
train6291,pseudo
train5338,pseudo
train8028,pseudo
train4118,pseudo
train8291,pseudo
train824,pseudo
train3956,pseudo
train14628,pseudo
train7477,pseudo
train1504,pseudo
train17889,pseudo
train13184,pseudo
train5611,pseudo
train6570,pseudo
train1104,pseudo
train18664,pseudo
train8575,pseudo
train16965,pseudo
train16840,pseudo
train1274,pseudo
train12148,pseudo
train10882,pseudo
train923,pseudo
train2476,pseudo
train16558,pseudo
train15729,pseudo
train17219,pseudo
train18221,pseudo
train16887,pseudo
train13559,pseudo
train11090,pseudo
train1949,pseudo
train5122,pseudo
train3731,pseudo
train7563,pseudo
train14807,pseudo
train11788,pseudo
train17588,pseudo
train10660,pseudo
train3211,pseudo
train16388,pseudo
train18421,pseudo
train442,pseudo
train13342,pseudo
train5193,pseudo
train6822,pseudo
train5809,pseudo
train4483,pseudo
train17287,pseudo
train10747,pseudo
train1030,pseudo
train7859,pseudo
train17613,pseudo
train3367,pseudo
train4842,pseudo
train8309,pseudo
train9011,pseudo
train505,pseudo
train13611,pseudo
train11744,pseudo
train10460,pseudo
train6787,pseudo
train14785,pseudo
train4509,pseudo
train13091,pseudo
train3871,pseudo
train7737,pseudo
train8683,pseudo
train14609,pseudo
train9536,pseudo
train17561,pseudo
train16050,pseudo
train8519,pseudo
train16099,pseudo
train12996,pseudo
train17459,pseudo
train9696,pseudo
train14427,pseudo
train14777,pseudo
train14645,pseudo
train11865,pseudo
train4456,pseudo
train3273,pseudo
train6056,pseudo
train16894,pseudo
train5105,pseudo
train7634,pseudo
train15868,pseudo
train18440,pseudo
train17566,pseudo
train5107,pseudo
train11167,pseudo
train1646,pseudo
train830,pseudo
train15232,pseudo
train6816,pseudo
train6362,pseudo
train2624,pseudo
train14385,pseudo
train14655,pseudo
train17771,pseudo
train174,pseudo
train12632,pseudo
train11021,pseudo
train8220,pseudo
train10033,pseudo
train14749,pseudo
train11264,pseudo
train6400,pseudo
train9412,pseudo
train15840,pseudo
train9160,pseudo
train14703,pseudo
train1857,pseudo
train13089,pseudo
train6969,pseudo
train9562,pseudo
train7845,pseudo
train18486,pseudo
train3884,pseudo
train5276,pseudo
train6559,pseudo
train15415,pseudo
train15573,pseudo
train10481,pseudo
train11863,pseudo
train1832,pseudo
train14471,pseudo
train17943,pseudo
train13139,pseudo
train14602,pseudo
train13615,pseudo
train5570,pseudo
train4896,pseudo
train10243,pseudo
train1281,pseudo
train18677,pseudo
train9752,pseudo
train7986,pseudo
train16619,pseudo
train6919,pseudo
train15738,pseudo
train2304,pseudo
train3357,pseudo
train15761,pseudo
train8234,pseudo
train1421,pseudo
train5612,pseudo
train8110,pseudo
train17370,pseudo
train14155,pseudo
train18601,pseudo
train15183,pseudo
train3436,pseudo
train6059,pseudo
train16801,pseudo
train15249,pseudo
train5073,pseudo
train17454,pseudo
train4304,pseudo
train15387,pseudo
train9552,pseudo
train1818,pseudo
train6889,pseudo
train14796,pseudo
train7855,pseudo
train4151,pseudo
train14587,pseudo
train11842,pseudo
train17650,pseudo
train9843,pseudo
train6735,pseudo
train18416,pseudo
train8344,pseudo
train12997,pseudo
train4977,pseudo
train8424,pseudo
train9113,pseudo
train5446,pseudo
train7987,pseudo
train14593,pseudo
train12130,pseudo
train9100,pseudo
train15198,pseudo
train11057,pseudo
train15603,pseudo
train18666,pseudo
train15788,pseudo
train4290,pseudo
train12252,pseudo
train975,pseudo
train14434,pseudo
train9949,pseudo
train15247,pseudo
train13795,pseudo
train13678,pseudo
train4140,pseudo
train1033,pseudo
train1235,pseudo
train3433,pseudo
train13995,pseudo
train16140,pseudo
train17026,pseudo
train3671,pseudo
train15977,pseudo
train10062,pseudo
train12614,pseudo
train16161,pseudo
train15422,pseudo
train8366,pseudo
train5411,pseudo
train13006,pseudo
train5156,pseudo
train8212,pseudo
train12432,pseudo
train2279,pseudo
train5511,pseudo
train3843,pseudo
train17610,pseudo
train8273,pseudo
train13481,pseudo
train12028,pseudo
train18205,pseudo
train1466,pseudo
train18187,pseudo
train1607,pseudo
train16764,pseudo
train2445,pseudo
train5273,pseudo
train7502,pseudo
train10904,pseudo
train1521,pseudo
train14552,pseudo
train15995,pseudo
train8097,pseudo
train18201,pseudo
train15947,pseudo
train15999,pseudo
train12108,pseudo
train7050,pseudo
train13959,pseudo
train2715,pseudo
train4021,pseudo
train7575,pseudo
train8941,pseudo
train12151,pseudo
train17860,pseudo
train11954,pseudo
train4438,pseudo
train9326,pseudo
train1579,pseudo
train7604,pseudo
train1275,pseudo
train7391,pseudo
train4402,pseudo
train6904,pseudo
train8021,pseudo
train17198,pseudo
train6395,pseudo
train16322,pseudo
train5995,pseudo
train5957,pseudo
train17964,pseudo
train10279,pseudo
train3378,pseudo
train16799,pseudo
train9720,pseudo
train9980,pseudo
train2520,pseudo
train10153,pseudo
train14281,pseudo
train8730,pseudo
train4221,pseudo
train11909,pseudo
train8557,pseudo
train15869,pseudo
train6040,pseudo
train7926,pseudo
train6476,pseudo
train1458,pseudo
train10794,pseudo
train18142,pseudo
train5543,pseudo
train10734,pseudo
train5876,pseudo
train10667,pseudo
train13182,pseudo
train14296,pseudo
train1717,pseudo
train18523,pseudo
train15583,pseudo
train7954,pseudo
train13733,pseudo
train12902,pseudo
train6143,pseudo
train9369,pseudo
train1741,pseudo
train17169,pseudo
train11667,pseudo
train5619,pseudo
train66,pseudo
train14766,pseudo
train18597,pseudo
train1080,pseudo
train13842,pseudo
train7524,pseudo
train11614,pseudo
train805,pseudo
train14176,pseudo
train18714,pseudo
train2115,pseudo
train3541,pseudo
train1050,pseudo
train18682,pseudo
train13455,pseudo
train11835,pseudo
train3203,pseudo
train16302,pseudo
train8162,pseudo
train10037,pseudo
train2944,pseudo
train14101,pseudo
train8856,pseudo
train1671,pseudo
train4055,pseudo
